Match_Date,Season_Label,Season_Usage,Team_ID,Team_Name,Opponent,Team_Score,Opponent_Score,Win,Best_Of,LAN_Online,Match_ID,Match_URL
2025-05-07,2025_s1,train,12426,Passion UA,500,1,2,0,bo3,ONLINE,2382069,https://www.hltv.org/matches/2382069/500-vs-passion-ua-tipsport-conquest-of-prague-2025
2025-05-06,2025_s1,train,12426,Passion UA,Nexus,0,2,0,bo3,ONLINE,2382152,https://www.hltv.org/matches/2382152/passion-ua-vs-nexus-cct-season-3-europe-series-1
2025-05-05,2025_s1,train,12426,Passion UA,fnatic,0,2,0,bo3,ONLINE,2382089,https://www.hltv.org/matches/2382089/fnatic-vs-passion-ua-thunderpick-world-championship-2025-european-series-1
2025-05-01,2025_s1,train,12426,Passion UA,ECLOT,2,1,1,bo3,ONLINE,2382061,https://www.hltv.org/matches/2382061/eclot-vs-passion-ua-tipsport-conquest-of-prague-2025
2025-05-01,2025_s1,train,12426,Passion UA,TNL,3,2,1,bo5,ONLINE,2381905,https://www.hltv.org/matches/2381905/passion-ua-vs-tnl-galaxy-battle-2025-phase-1
2025-04-30,2025_s1,train,12426,Passion UA,NAVI Junior,2,1,1,bo3,ONLINE,2381903,https://www.hltv.org/matches/2381903/navi-junior-vs-passion-ua-galaxy-battle-2025-phase-1
2025-04-29,2025_s1,train,12426,Passion UA,fnatic,1,2,0,bo3,ONLINE,2381932,https://www.hltv.org/matches/2381932/passion-ua-vs-fnatic-tipsport-conquest-of-prague-2025
2025-04-29,2025_s1,train,12426,Passion UA,9INE,2,1,1,bo3,ONLINE,2381901,https://www.hltv.org/matches/2381901/9ine-vs-passion-ua-galaxy-battle-2025-phase-1
2025-04-28,2025_s1,train,12426,Passion UA,SABRE,2,0,1,bo3,ONLINE,2382051,https://www.hltv.org/matches/2382051/sabre-vs-passion-ua-thunderpick-world-championship-2025-european-series-1
2025-04-28,2025_s1,train,12426,Passion UA,Zero Tenacity,2,1,1,bo3,ONLINE,2381967,https://www.hltv.org/matches/2381967/passion-ua-vs-zero-tenacity-thunderpick-world-championship-2025-european-series-1
2025-04-27,2025_s1,train,12426,Passion UA,Fire Flux,2,0,1,bo3,ONLINE,2381896,https://www.hltv.org/matches/2381896/passion-ua-vs-fire-flux-galaxy-battle-2025-phase-1
2025-04-25,2025_s1,train,12426,Passion UA,NAVI Junior,13,10,1,bo1,ONLINE,2381890,https://www.hltv.org/matches/2381890/passion-ua-vs-navi-junior-tipsport-conquest-of-prague-2025
2025-04-23,2025_s1,train,12426,Passion UA,Sashi,13,3,1,bo1,ONLINE,2381880,https://www.hltv.org/matches/2381880/passion-ua-vs-sashi-tipsport-conquest-of-prague-2025
2025-04-12,2025_s1,train,12426,Passion UA,ECSTATIC,0,1,0,bo1,ONLINE,2381523,https://www.hltv.org/matches/2381523/passion-ua-vs-ecstatic-a1-gaming-league-season-10
2025-04-03,2025_s1,train,12426,Passion UA,Complexity,8,13,0,bo1,ONLINE,2381294,https://www.hltv.org/matches/2381294/complexity-vs-passion-ua-yalla-compass-spring-2025-closed-qualifier
2025-04-03,2025_s1,train,12426,Passion UA,Nemiga,0,13,0,bo1,ONLINE,2381290,https://www.hltv.org/matches/2381290/passion-ua-vs-nemiga-yalla-compass-spring-2025-closed-qualifier
2025-04-03,2025_s1,train,12426,Passion UA,Imperial Valkyries,13,3,1,bo1,ONLINE,2381284,https://www.hltv.org/matches/2381284/passion-ua-vs-imperial-valkyries-yalla-compass-spring-2025-closed-qualifier
2025-04-02,2025_s1,train,12426,Passion UA,9 Pandas,10,13,0,bo1,ONLINE,2381278,https://www.hltv.org/matches/2381278/passion-ua-vs-9-pandas-yalla-compass-spring-2025-closed-qualifier
2025-04-02,2025_s1,train,12426,Passion UA,Metizport,14,16,0,bo1,ONLINE,2381272,https://www.hltv.org/matches/2381272/passion-ua-vs-metizport-yalla-compass-spring-2025-closed-qualifier
2025-03-29,2025_s1,train,12426,Passion UA,Fire Flux,1,2,0,bo3,ONLINE,2381009,https://www.hltv.org/matches/2381009/passion-ua-vs-fire-flux-pgl-astana-2025-europe-closed-qualifier
2025-03-28,2025_s1,train,12426,Passion UA,ECLOT,1,2,0,bo3,ONLINE,2380791,https://www.hltv.org/matches/2380791/passion-ua-vs-eclot-galaxy-battle-2025-starter
2025-03-28,2025_s1,train,12426,Passion UA,GTZ,2,1,1,bo3,ONLINE,2381004,https://www.hltv.org/matches/2381004/passion-ua-vs-gtz-pgl-astana-2025-europe-closed-qualifier
2025-03-27,2025_s1,train,12426,Passion UA,Ninjas in Pyjamas,0,2,0,bo3,ONLINE,2380920,https://www.hltv.org/matches/2380920/passion-ua-vs-ninjas-in-pyjamas-pgl-astana-2025-europe-closed-qualifier
2025-03-25,2025_s1,train,12426,Passion UA,Sashi,2,0,1,bo3,ONLINE,2380783,https://www.hltv.org/matches/2380783/passion-ua-vs-sashi-galaxy-battle-2025-starter
2025-03-14,2025_s1,train,12426,Passion UA,Zero Tenacity,1,2,0,bo3,ONLINE,2380549,https://www.hltv.org/matches/2380549/passion-ua-vs-zero-tenacity-cct-season-2-europe-series-20
2025-03-12,2025_s1,train,12426,Passion UA,BIG,1,2,0,bo3,ONLINE,2380594,https://www.hltv.org/matches/2380594/passion-ua-vs-big-yalla-compass-winter-2025
2025-03-11,2025_s1,train,12426,Passion UA,Sashi,1,0,1,bo1,ONLINE,2380592,https://www.hltv.org/matches/2380592/passion-ua-vs-sashi-yalla-compass-winter-2025
2025-03-10,2025_s1,train,12426,Passion UA,BC.Game,0,2,0,bo3,ONLINE,2380173,https://www.hltv.org/matches/2380173/bcgame-vs-passion-ua-cct-season-2-europe-series-19
2025-03-09,2025_s1,train,12426,Passion UA,500,2,1,1,bo3,ONLINE,2380170,https://www.hltv.org/matches/2380170/passion-ua-vs-500-cct-season-2-europe-series-19
2025-03-09,2025_s1,train,12426,Passion UA,NAVI Junior,0,2,0,bo3,ONLINE,2379879,https://www.hltv.org/matches/2379879/passion-ua-vs-navi-junior-pgl-bucharest-2025-europe-closed-qualifier
2025-03-08,2025_s1,train,12426,Passion UA,OG,0,2,0,bo3,ONLINE,2379877,https://www.hltv.org/matches/2379877/passion-ua-vs-og-pgl-bucharest-2025-europe-closed-qualifier
2025-03-07,2025_s1,train,12426,Passion UA,BC.Game,2,1,1,bo3,ONLINE,2379872,https://www.hltv.org/matches/2379872/passion-ua-vs-bcgame-pgl-bucharest-2025-europe-closed-qualifier
2025-02-21,2025_s1,train,12426,Passion UA,GUN5,1,2,0,bo3,ONLINE,2379407,https://www.hltv.org/matches/2379407/passion-ua-vs-gun5-cct-season-2-europe-series-18
2025-02-14,2025_s1,train,12426,Passion UA,ENCE,0,2,0,bo3,ONLINE,2379042,https://www.hltv.org/matches/2379042/ence-vs-passion-ua-cct-season-2-europe-series-17
2025-02-13,2025_s1,train,12426,Passion UA,Betclic,2,0,1,bo3,ONLINE,2379037,https://www.hltv.org/matches/2379037/passion-ua-vs-betclic-cct-season-2-europe-series-17
2025-02-08,2025_s1,train,12426,Passion UA,HEROIC,0,2,0,bo3,ONLINE,2379075,https://www.hltv.org/matches/2379075/heroic-vs-passion-ua-res-showdown-1-blast-premier-rising-event
2025-02-07,2025_s1,train,12426,Passion UA,BetBoom,2,1,1,bo3,ONLINE,2379071,https://www.hltv.org/matches/2379071/passion-ua-vs-betboom-res-showdown-1-closed-qualifier
2025-02-05,2025_s1,train,12426,Passion UA,BetBoom,2,1,1,bo3,ONLINE,2379060,https://www.hltv.org/matches/2379060/passion-ua-vs-betboom-res-showdown-1-closed-qualifier
2025-02-05,2025_s1,train,12426,Passion UA,Metizport,2,0,1,bo3,ONLINE,2379017,https://www.hltv.org/matches/2379017/metizport-vs-passion-ua-res-showdown-1-closed-qualifier
2025-01-30,2025_s1,train,12426,Passion UA,SINNERS,0,2,0,bo3,ONLINE,2378884,https://www.hltv.org/matches/2378884/passion-ua-vs-sinners-cct-season-2-europe-series-16
2024-12-03,2024_s2,train,12426,Passion UA,Wildcard,1,2,0,bo3,LAN,2377695,https://www.hltv.org/matches/2377695/wildcard-vs-passion-ua-perfect-world-shanghai-major-2024-opening-stage
2024-12-02,2024_s2,train,12426,Passion UA,GamerLegion,1,2,0,bo3,LAN,2377691,https://www.hltv.org/matches/2377691/gamerlegion-vs-passion-ua-perfect-world-shanghai-major-2024-opening-stage
2024-12-01,2024_s2,train,12426,Passion UA,MIBR,13,5,1,bo1,LAN,2377680,https://www.hltv.org/matches/2377680/mibr-vs-passion-ua-perfect-world-shanghai-major-2024-opening-stage
2024-11-30,2024_s2,train,12426,Passion UA,Complexity,13,9,1,bo1,LAN,2377673,https://www.hltv.org/matches/2377673/complexity-vs-passion-ua-perfect-world-shanghai-major-2024-opening-stage
2024-11-30,2024_s2,train,12426,Passion UA,BIG,9,13,0,bo1,LAN,2377667,https://www.hltv.org/matches/2377667/big-vs-passion-ua-perfect-world-shanghai-major-2024-opening-stage
2024-11-24,2024_s2,train,12426,Passion UA,Astralis,2,0,1,bo3,LAN,2377050,https://www.hltv.org/matches/2377050/astralis-vs-passion-ua-perfect-world-shanghai-major-2024-europe-rmr-b
2024-11-23,2024_s2,train,12426,Passion UA,HEROIC,1,2,0,bo3,LAN,2377045,https://www.hltv.org/matches/2377045/passion-ua-vs-heroic-perfect-world-shanghai-major-2024-europe-rmr-b
2024-11-22,2024_s2,train,12426,Passion UA,BIG,1,2,0,bo3,LAN,2377039,https://www.hltv.org/matches/2377039/passion-ua-vs-big-perfect-world-shanghai-major-2024-europe-rmr-b
2024-11-21,2024_s2,train,12426,Passion UA,Spirit,13,11,1,bo1,LAN,2377027,https://www.hltv.org/matches/2377027/spirit-vs-passion-ua-perfect-world-shanghai-major-2024-europe-rmr-b
2024-11-21,2024_s2,train,12426,Passion UA,Virtus.pro,16,14,1,bo1,LAN,2376949,https://www.hltv.org/matches/2376949/virtuspro-vs-passion-ua-perfect-world-shanghai-major-2024-europe-rmr-b
2024-11-06,2024_s2,train,12426,Passion UA,500,1,2,0,bo3,ONLINE,2377136,https://www.hltv.org/matches/2377136/passion-ua-vs-500-hellcase-cup-11
2024-10-29,2024_s2,train,12426,Passion UA,Permitta,1,2,0,bo3,ONLINE,2377188,https://www.hltv.org/matches/2377188/passion-ua-vs-permitta-european-pro-league-season-20
2024-10-27,2024_s2,train,12426,Passion UA,Permitta,0,2,0,bo3,LAN,2376720,https://www.hltv.org/matches/2376720/permitta-vs-passion-ua-rtv-euro-agd-game-zone-masters-2024
2024-10-25,2024_s2,train,12426,Passion UA,9INE,0,2,0,bo3,ONLINE,2377106,https://www.hltv.org/matches/2377106/passion-ua-vs-9ine-european-pro-league-season-20
2024-10-13,2024_s2,train,12426,Passion UA,Mission Possible,2,1,1,bo3,ONLINE,2376718,https://www.hltv.org/matches/2376718/mission-possible-vs-passion-ua-rtv-euro-agd-game-zone-masters-2024-closed-qualifier
2024-10-13,2024_s2,train,12426,Passion UA,ex-Enterprise,2,0,1,bo3,ONLINE,2376717,https://www.hltv.org/matches/2376717/ex-enterprise-vs-passion-ua-rtv-euro-agd-game-zone-masters-2024-closed-qualifier
2024-10-12,2024_s2,train,12426,Passion UA,Mission Possible,10,13,0,bo1,ONLINE,2376711,https://www.hltv.org/matches/2376711/passion-ua-vs-mission-possible-rtv-euro-agd-game-zone-masters-2024-closed-qualifier
2024-10-12,2024_s2,train,12426,Passion UA,FAVBET,1,2,0,bo3,ONLINE,2376578,https://www.hltv.org/matches/2376578/favbet-vs-passion-ua-cct-season-2-europe-series-14
2024-10-11,2024_s2,train,12426,Passion UA,Cloud9,2,1,1,bo3,ONLINE,2376574,https://www.hltv.org/matches/2376574/cloud9-vs-passion-ua-cct-season-2-europe-series-14
2024-10-06,2024_s2,train,12426,Passion UA,GamerLegion,1,2,0,bo3,ONLINE,2376267,https://www.hltv.org/matches/2376267/passion-ua-vs-gamerlegion-cct-season-2-europe-series-13
2024-10-06,2024_s2,train,12426,Passion UA,3DMAX,2,1,1,bo3,ONLINE,2376265,https://www.hltv.org/matches/2376265/3dmax-vs-passion-ua-cct-season-2-europe-series-13
2024-10-05,2024_s2,train,12426,Passion UA,ALTERNATE aTTaX,2,1,1,bo3,ONLINE,2376482,https://www.hltv.org/matches/2376482/alternate-attax-vs-passion-ua-cct-season-2-europe-series-14
2024-10-05,2024_s2,train,12426,Passion UA,Permitta,2,1,1,bo3,ONLINE,2376262,https://www.hltv.org/matches/2376262/permitta-vs-passion-ua-cct-season-2-europe-series-13
2024-10-05,2024_s2,train,12426,Passion UA,TSM,3,0,1,bo5,ONLINE,2376412,https://www.hltv.org/matches/2376412/passion-ua-vs-tsm-european-pro-league-season-19
2024-10-04,2024_s2,train,12426,Passion UA,Aurora,2,0,1,bo3,ONLINE,2376258,https://www.hltv.org/matches/2376258/aurora-vs-passion-ua-cct-season-2-europe-series-13
2024-10-03,2024_s2,train,12426,Passion UA,Betclic,2,0,1,bo3,ONLINE,2376410,https://www.hltv.org/matches/2376410/passion-ua-vs-betclic-european-pro-league-season-19
2024-10-03,2024_s2,train,12426,Passion UA,GUN5,2,0,1,bo3,ONLINE,2376471,https://www.hltv.org/matches/2376471/gun5-vs-passion-ua-cct-season-2-europe-series-14
2024-10-01,2024_s2,train,12426,Passion UA,RUBY,2,0,1,bo3,ONLINE,2376199,https://www.hltv.org/matches/2376199/passion-ua-vs-ruby-cct-season-2-europe-series-14
2024-10-01,2024_s2,train,12426,Passion UA,Into the Breach,2,0,1,bo3,ONLINE,2376403,https://www.hltv.org/matches/2376403/passion-ua-vs-into-the-breach-european-pro-league-season-19
2024-09-30,2024_s2,train,12426,Passion UA,ECSTATIC,2,1,1,bo3,ONLINE,2376247,https://www.hltv.org/matches/2376247/passion-ua-vs-ecstatic-cct-season-2-europe-series-13
2024-09-28,2024_s2,train,12426,Passion UA,Gaimin Gladiators,2,1,1,bo3,ONLINE,2376345,https://www.hltv.org/matches/2376345/passion-ua-vs-gaimin-gladiators-european-pro-league-season-19
2024-09-27,2024_s2,train,12426,Passion UA,CPH Wolves,2,0,1,bo3,ONLINE,2376203,https://www.hltv.org/matches/2376203/passion-ua-vs-cph-wolves-cct-season-2-europe-series-13
2024-09-26,2024_s2,train,12426,Passion UA,Sangal,1,2,0,bo3,ONLINE,2375985,https://www.hltv.org/matches/2375985/sangal-vs-passion-ua-cct-season-2-europe-series-12
2024-09-25,2024_s2,train,12426,Passion UA,WW,2,0,1,bo3,ONLINE,2376083,https://www.hltv.org/matches/2376083/passion-ua-vs-ww-cct-season-2-europe-series-13
2024-09-24,2024_s2,train,12426,Passion UA,DRILLAS,0,2,0,bo3,ONLINE,2375937,https://www.hltv.org/matches/2375937/passion-ua-vs-drillas-cct-season-2-europe-series-13
2024-09-23,2024_s2,train,12426,Passion UA,Lynn Vision,2,0,1,bo3,ONLINE,2375979,https://www.hltv.org/matches/2375979/lynn-vision-vs-passion-ua-cct-season-2-europe-series-12
2024-09-22,2024_s2,train,12426,Passion UA,CYBERSHOKE,1,2,0,bo3,ONLINE,2375976,https://www.hltv.org/matches/2375976/passion-ua-vs-cybershoke-cct-season-2-europe-series-12
2024-09-22,2024_s2,train,12426,Passion UA,9INE,2,0,1,bo3,ONLINE,2376071,https://www.hltv.org/matches/2376071/passion-ua-vs-9ine-european-pro-league-season-19
2024-09-20,2024_s2,train,12426,Passion UA,Monte Gen,0,2,0,bo3,ONLINE,2375839,https://www.hltv.org/matches/2375839/passion-ua-vs-monte-gen-cct-season-2-europe-series-12
2024-09-18,2024_s2,train,12426,Passion UA,FAVBET,2,1,1,bo3,ONLINE,2375830,https://www.hltv.org/matches/2375830/passion-ua-vs-favbet-cct-season-2-europe-series-12
2024-09-18,2024_s2,train,12426,Passion UA,Illuminar,2,0,1,bo3,ONLINE,2375949,https://www.hltv.org/matches/2375949/passion-ua-vs-illuminar-european-pro-league-season-19
2024-09-16,2024_s2,train,12426,Passion UA,EYEBALLERS,2,0,1,bo3,ONLINE,2375661,https://www.hltv.org/matches/2375661/passion-ua-vs-eyeballers-cct-season-2-europe-series-12
2024-09-15,2024_s2,train,12426,Passion UA,Lazer Cats,2,0,1,bo3,ONLINE,2375865,https://www.hltv.org/matches/2375865/lazer-cats-vs-passion-ua-lenovo-legion-real-game-cup-2024
2024-09-15,2024_s2,train,12426,Passion UA,TNL,2,1,1,bo3,ONLINE,2375864,https://www.hltv.org/matches/2375864/tnl-vs-passion-ua-lenovo-legion-real-game-cup-2024
2024-09-13,2024_s2,train,12426,Passion UA,ECSTATIC,1,2,0,bo3,ONLINE,2375560,https://www.hltv.org/matches/2375560/passion-ua-vs-ecstatic-cct-season-2-europe-series-11
2024-09-11,2024_s2,train,12426,Passion UA,HOTU,1,2,0,bo3,ONLINE,2375736,https://www.hltv.org/matches/2375736/hotu-vs-passion-ua-esea-advanced-season-50-europe
2024-09-10,2024_s2,train,12426,Passion UA,BLEED,0,2,0,bo3,ONLINE,2375536,https://www.hltv.org/matches/2375536/bleed-vs-passion-ua-yalla-compass-summer-2024
2024-09-09,2024_s2,train,12426,Passion UA,PeeP,2,1,1,bo3,ONLINE,2375669,https://www.hltv.org/matches/2375669/passion-ua-vs-peep-esea-advanced-season-50-europe
2024-09-08,2024_s2,train,12426,Passion UA,GamerLegion,0,2,0,bo3,ONLINE,2375341,https://www.hltv.org/matches/2375341/passion-ua-vs-gamerlegion-cct-season-2-europe-series-10
2024-09-07,2024_s2,train,12426,Passion UA,GL Academy,2,0,1,bo3,ONLINE,2375575,https://www.hltv.org/matches/2375575/gl-academy-vs-passion-ua-esea-advanced-season-50-europe
2024-09-07,2024_s2,train,12426,Passion UA,CYBERSHOKE,2,0,1,bo3,ONLINE,2375338,https://www.hltv.org/matches/2375338/cybershoke-vs-passion-ua-cct-season-2-europe-series-10
2024-09-06,2024_s2,train,12426,Passion UA,Gaimin Gladiators,2,0,1,bo3,ONLINE,2375336,https://www.hltv.org/matches/2375336/passion-ua-vs-gaimin-gladiators-cct-season-2-europe-series-10
2024-09-03,2024_s2,train,12426,Passion UA,MOLO,0,2,0,bo3,ONLINE,2375506,https://www.hltv.org/matches/2375506/passion-ua-vs-molo-esea-advanced-season-50-europe
2024-09-03,2024_s2,train,12426,Passion UA,AMKAL,0,2,0,bo3,ONLINE,2375440,https://www.hltv.org/matches/2375440/amkal-vs-passion-ua-yalla-compass-summer-2024
2024-08-28,2024_s2,train,12426,Passion UA,Monte,0,2,0,bo3,ONLINE,2374585,https://www.hltv.org/matches/2374585/monte-vs-passion-ua-yalla-compass-summer-2024
2024-08-26,2024_s2,train,12426,Passion UA,9INE,0,2,0,bo3,ONLINE,2375102,https://www.hltv.org/matches/2375102/passion-ua-vs-9ine-thunderpick-world-championship-2024-eu-closed-qualifier-2
2024-08-26,2024_s2,train,12426,Passion UA,Endpoint,0,2,0,bo3,ONLINE,2374770,https://www.hltv.org/matches/2374770/passion-ua-vs-endpoint-cct-season-2-europe-series-9
2024-08-23,2024_s2,train,12426,Passion UA,OG,2,1,1,bo3,ONLINE,2374984,https://www.hltv.org/matches/2374984/passion-ua-vs-og-perfect-world-shanghai-major-2024-eu-rmr-closed-qualifier-b
2024-08-22,2024_s2,train,12426,Passion UA,ARCRED,19,17,1,bo1,ONLINE,2374968,https://www.hltv.org/matches/2374968/passion-ua-vs-arcred-perfect-world-shanghai-major-2024-eu-rmr-closed-qualifier-b
2024-08-21,2024_s2,train,12426,Passion UA,Cloud9,10,13,0,bo1,ONLINE,2374804,https://www.hltv.org/matches/2374804/passion-ua-vs-cloud9-perfect-world-shanghai-major-2024-eu-rmr-closed-qualifier-b
2024-08-21,2024_s2,train,12426,Passion UA,BIG,13,3,1,bo1,ONLINE,2374795,https://www.hltv.org/matches/2374795/big-vs-passion-ua-perfect-world-shanghai-major-2024-eu-rmr-closed-qualifier-b
2024-08-15,2024_s2,train,12426,Passion UA,EYEBALLERS,2,1,1,bo3,ONLINE,2374573,https://www.hltv.org/matches/2374573/passion-ua-vs-eyeballers-yalla-compass-summer-2024-contenders
2024-08-08,2024_s2,train,12426,Passion UA,ECLOT,2,1,1,bo3,ONLINE,2374086,https://www.hltv.org/matches/2374086/passion-ua-vs-eclot-yalla-compass-summer-2024-contenders
2024-08-08,2024_s2,train,12426,Passion UA,Endpoint,1,2,0,bo3,ONLINE,2374113,https://www.hltv.org/matches/2374113/passion-ua-vs-endpoint-hellcase-cup-10
2024-08-03,2024_s2,train,12426,Passion UA,Sangal,1,2,0,bo3,ONLINE,2374033,https://www.hltv.org/matches/2374033/sangal-vs-passion-ua-cct-season-2-europe-series-7
2024-08-01,2024_s2,train,12426,Passion UA,9INE,2,0,1,bo3,ONLINE,2374029,https://www.hltv.org/matches/2374029/passion-ua-vs-9ine-cct-season-2-europe-series-7
2024-07-30,2024_s2,train,12426,Passion UA,CPH Wolves,2,1,1,bo3,ONLINE,2374025,https://www.hltv.org/matches/2374025/passion-ua-vs-cph-wolves-cct-season-2-europe-series-7
2024-07-29,2024_s2,train,12426,Passion UA,Nexus,2,0,1,bo3,ONLINE,2374074,https://www.hltv.org/matches/2374074/passion-ua-vs-nexus-yalla-compass-summer-2024-contenders
2024-07-29,2024_s2,train,12426,Passion UA,Into the Breach,0,2,0,bo3,ONLINE,2374019,https://www.hltv.org/matches/2374019/passion-ua-vs-into-the-breach-cct-season-2-europe-series-7
2024-07-27,2024_s2,train,12426,Passion UA,SAW,1,2,0,bo3,ONLINE,2373318,https://www.hltv.org/matches/2373318/saw-vs-passion-ua-cct-season-2-europe-series-6
2024-07-26,2024_s2,train,12426,Passion UA,Gaimin Gladiators,2,0,1,bo3,ONLINE,2373314,https://www.hltv.org/matches/2373314/gaimin-gladiators-vs-passion-ua-cct-season-2-europe-series-6
2024-07-26,2024_s2,train,12426,Passion UA,Astralis Talent,2,1,1,bo3,ONLINE,2373957,https://www.hltv.org/matches/2373957/passion-ua-vs-astralis-talent-cct-season-2-europe-series-7
2024-07-25,2024_s2,train,12426,Passion UA,EYEBALLERS,0,2,0,bo3,ONLINE,2373828,https://www.hltv.org/matches/2373828/passion-ua-vs-eyeballers-cct-season-2-europe-series-7
2024-07-25,2024_s2,train,12426,Passion UA,9INE,3,0,1,bo5,ONLINE,2373455,https://www.hltv.org/matches/2373455/passion-ua-vs-9ine-european-pro-league-season-17
2024-07-23,2024_s2,train,12426,Passion UA,9INE,2,0,1,bo3,ONLINE,2373453,https://www.hltv.org/matches/2373453/passion-ua-vs-9ine-european-pro-league-season-17
2024-07-22,2024_s2,train,12426,Passion UA,fnatic,1,2,0,bo3,ONLINE,2373580,https://www.hltv.org/matches/2373580/fnatic-vs-passion-ua-res-regional-series-6-europe
2024-07-22,2024_s2,train,12426,Passion UA,BC.Game,2,0,1,bo3,ONLINE,2373301,https://www.hltv.org/matches/2373301/passion-ua-vs-bcgame-cct-season-2-europe-series-6
2024-07-21,2024_s2,train,12426,Passion UA,Zero Tenacity,2,0,1,bo3,ONLINE,2373579,https://www.hltv.org/matches/2373579/zero-tenacity-vs-passion-ua-res-regional-series-6-europe
2024-07-20,2024_s2,train,12426,Passion UA,Ninjas in Pyjamas,2,0,1,bo3,ONLINE,2373576,https://www.hltv.org/matches/2373576/ninjas-in-pyjamas-vs-passion-ua-res-regional-series-6-europe
2024-07-20,2024_s2,train,12426,Passion UA,RUBY,2,1,1,bo3,ONLINE,2373294,https://www.hltv.org/matches/2373294/passion-ua-vs-ruby-cct-season-2-europe-series-6
2024-07-19,2024_s2,train,12426,Passion UA,Rebels,1,0,1,bo1,ONLINE,2373448,https://www.hltv.org/matches/2373448/rebels-vs-passion-ua-european-pro-league-season-17
2024-07-19,2024_s2,train,12426,Passion UA,Nemiga,2,0,1,bo3,ONLINE,2373571,https://www.hltv.org/matches/2373571/passion-ua-vs-nemiga-res-regional-series-6-europe
2024-07-18,2024_s2,train,12426,Passion UA,Johnny Speeds,2,1,1,bo3,ONLINE,2373443,https://www.hltv.org/matches/2373443/johnny-speeds-vs-passion-ua-european-pro-league-season-17
2024-07-18,2024_s2,train,12426,Passion UA,CPH Wolves,1,2,0,bo3,ONLINE,2373229,https://www.hltv.org/matches/2373229/passion-ua-vs-cph-wolves-cct-season-2-europe-series-6
2024-07-17,2024_s2,train,12426,Passion UA,Aurora Young Blud,2,0,1,bo3,ONLINE,2373563,https://www.hltv.org/matches/2373563/aurora-young-blud-vs-passion-ua-res-regional-series-6-europe
2024-07-16,2024_s2,train,12426,Passion UA,Permitta,2,0,1,bo3,ONLINE,2373436,https://www.hltv.org/matches/2373436/passion-ua-vs-permitta-european-pro-league-season-17
2024-07-15,2024_s2,train,12426,Passion UA,Nemiga,1,2,0,bo3,ONLINE,2373557,https://www.hltv.org/matches/2373557/nemiga-vs-passion-ua-res-regional-series-6-europe
2024-07-15,2024_s2,train,12426,Passion UA,WOPA,2,0,1,bo3,ONLINE,2373217,https://www.hltv.org/matches/2373217/passion-ua-vs-wopa-cct-season-2-europe-series-6
2024-07-14,2024_s2,train,12426,Passion UA,Preasy,2,0,1,bo3,ONLINE,2373434,https://www.hltv.org/matches/2373434/passion-ua-vs-preasy-european-pro-league-season-17
2024-07-10,2024_s2,train,12426,Passion UA,Permitta,0,2,0,bo3,ONLINE,2373432,https://www.hltv.org/matches/2373432/passion-ua-vs-permitta-european-pro-league-season-17
2024-07-09,2024_s2,train,12426,Passion UA,TSM,0,2,0,bo3,ONLINE,2373413,https://www.hltv.org/matches/2373413/tsm-vs-passion-ua-skinclub-summer-cup-2024
2024-07-09,2024_s2,train,12426,Passion UA,Insilio,2,0,1,bo3,ONLINE,2373412,https://www.hltv.org/matches/2373412/passion-ua-vs-insilio-skinclub-summer-cup-2024
2024-07-08,2024_s2,train,12426,Passion UA,TSM,5,13,0,bo1,ONLINE,2373409,https://www.hltv.org/matches/2373409/passion-ua-vs-tsm-skinclub-summer-cup-2024
2024-06-14,2024_s1,train,12426,Passion UA,3DMAX,1,2,0,bo3,ONLINE,2372907,https://www.hltv.org/matches/2372907/3dmax-vs-passion-ua-cct-season-2-europe-series-5
2024-06-10,2024_s1,train,12426,Passion UA,Space,2,1,1,bo3,ONLINE,2372899,https://www.hltv.org/matches/2372899/space-vs-passion-ua-cct-season-2-europe-series-5
2024-06-08,2024_s1,train,12426,Passion UA,Zero Tenacity,1,2,0,bo3,ONLINE,2372831,https://www.hltv.org/matches/2372831/passion-ua-vs-zero-tenacity-res-regional-series-5-europe
2024-06-07,2024_s1,train,12426,Passion UA,Rare Atom,2,1,1,bo3,ONLINE,2372888,https://www.hltv.org/matches/2372888/passion-ua-vs-rare-atom-cct-season-2-europe-series-5
2024-06-07,2024_s1,train,12426,Passion UA,Aurora Young Blud,2,0,1,bo3,ONLINE,2372825,https://www.hltv.org/matches/2372825/passion-ua-vs-aurora-young-blud-res-regional-series-5-europe
2024-06-06,2024_s1,train,12426,Passion UA,ex-iNation,3,1,1,bo5,ONLINE,2372397,https://www.hltv.org/matches/2372397/passion-ua-vs-ex-ination-european-pro-league-season-16
2024-06-05,2024_s1,train,12426,Passion UA,MOUZ NXT,0,1,0,bo1,ONLINE,2372844,https://www.hltv.org/matches/2372844/mouz-nxt-vs-passion-ua-cct-season-2-europe-series-5
2024-06-05,2024_s1,train,12426,Passion UA,EYEBALLERS,0,2,0,bo3,ONLINE,2372817,https://www.hltv.org/matches/2372817/passion-ua-vs-eyeballers-res-regional-series-5-europe
2024-06-04,2024_s1,train,12426,Passion UA,Illuminar,2,1,1,bo3,ONLINE,2372774,https://www.hltv.org/matches/2372774/passion-ua-vs-illuminar-cct-season-2-europe-series-5
2024-06-04,2024_s1,train,12426,Passion UA,iNation,2,1,1,bo3,ONLINE,2372395,https://www.hltv.org/matches/2372395/passion-ua-vs-ination-european-pro-league-season-16
